,source,target,finished,human_path_length,shortest_path_length,path_deviation,playtime,type,failure_article,difficulty_rating,number_backclicks,hashedIpAddress,timestamp,category,gender,nr_link_in,in_degree_rep,success_rate,log_playtime
6364,Dixie_Mission,Ferdinand_Magellan,True,6,3,3,123,,,3.0,0,77c0fb464ffd8a7f,1252114893,Geographers_and_explorers,male,15,1,,4.812184355372417
4956,Optical_fiber,Rosa_Parks,False,9,4,5,118,restart,Slavery,,0,553813981040f13c,1337434426,Historical_figures,female,3,1,0.6,4.770684624465665
6474,String_theory,Mary_II_of_England,True,26,3,23,503,,,,10,473d6ac602c2b198,1314904490,Monarchs_of_Great_Britain,female,22,1,1.0,6.220590170099739
2955,Human_rights,Anne_Frank,True,4,2,2,96,,,,0,052694457be4765c,1266375362,Writers_and_critics,female,6,1,1.0,4.564348191467836
6256,Bedbug,Kylie_Minogue,False,3,3,0,36,restart,Society,,0,157f15ab3419dd9b,1302485402,Performers_and_composers,female,6,1,0.18181818181818182,3.58351893845611
201,The_Lorax,Joseph_Stalin,True,4,3,1,43,,,,0,2dddb56a4ddb47fa,1359376584,Political_People,male,53,3,,3.7612001156935624
1752,Basil,Vladimir_Lenin,True,5,3,2,73,,,,0,5552dd1c535ea331,1351042292,Political_People,male,50,3,,4.290459441148391
5100,16th_century,Victoria_of_the_United_Kingdom,True,7,2,5,84,,,,0,585ef3723b310075,1231974920,Historical_figures,female,77,4,1.0,4.430816798843313
2480,Christianity,Natalie_Portman,True,5,3,2,359,,,,0,0d57c8c57d75e2f5,1282914812,Actors_models_and_celebrities,female,5,1,0.6153846153846154,5.883322388488279
1569,Crow,John_Millington_Synge,True,6,3,3,74,,,,1,527b3edc5c828264,1315515240,Writers_and_critics,male,6,1,,4.30406509320417
6408,Llandudno,John_Dee,True,25,3,22,963,,,4.0,10,5c724fe4564ea463,1369271054,Mathematicians,male,5,1,,6.870053411798126
5104,Globalization,Victoria_of_the_United_Kingdom,True,4,2,2,234,,,1.0,0,70c93abc04fca3d5,1221228767,Historical_figures,female,77,4,1.0,5.455321115357702
4327,The_Mismeasure_of_Man,Leif_Ericson,False,6,3,3,27,restart,Earth,,0,1b0629af04943355,1358196683,Geographers_and_explorers,male,3,1,,3.295836866004329
2479,Christianity,Natalie_Portman,True,6,3,3,116,,,,0,598a3345576f1cb0,1249770699,Actors_models_and_celebrities,female,5,1,0.6153846153846154,4.7535901911063645
6850,Human_dignity,Felix_Mendelssohn,False,3,3,0,30,restart,<,,1,7d5f54b1532c0c20,1369513629,Performers_and_composers,male,16,1,,3.4011973816621555
1002,Antarctic_Treaty_System,Adolf_Hitler,True,4,2,2,84,,,1.0,0,7b8cb8cb2df0f335,1248756979,Political_People,male,109,5,1.0,4.430816798843313
6711,Henry_Morrison_Flagler,Margaret_Thatcher,True,5,3,2,119,,,1.0,0,0d57c8c57d75e2f5,1284750812,Political_People,female,38,2,0.875,4.77912349311153
7442,Glaciology,Richard_Feynman,False,5,3,2,1890,timeout,Schr%C3%B6dinger_equation,,0,22f757302cfd55ae,1360652531,Astronomers_and_physicists,male,25,2,0.5,7.5443321080536885
7199,Crustacean,Britney_Spears,False,5,5,0,145,restart,Hip_hop_music,,0,1bd731eb337d87a3,1299221717,Actors_models_and_celebrities,female,8,1,0.06451612903225806,4.976733742420574
6814,Seawater,Otto_von_Bismarck,True,5,3,2,135,,,1.0,0,1fe48b522cc472a6,1250525739,Historical_figures,male,9,1,,4.90527477843843
7155,Metamorphic_rock,Marco_Polo,False,10,3,7,336,restart,Christopher_Columbus,,2,5d40f9e9136d2d7d,1378479074,Geographers_and_explorers,male,21,1,0.0,5.817111159963204
4830,Fourteenth_Amendment_to_the_United_States_Constitution,Johannes_Kepler,True,8,3,5,176,,,2.0,1,0317633763a748f5,1249602396,Astronomers_and_physicists,male,29,2,1.0,5.170483995038151
7352,Mechanical_work,Joan_of_Arc,False,7,4,3,1877,timeout,Middle_Ages,,0,25abf3566714fd52,1337957251,Military_People,female,7,1,0.5,7.537430036586509
3551,Johann_Sebastian_Bach,Condoleezza_Rice,True,7,3,4,118,,,3.0,1,05cc7d6446e70b1f,1271626665,Political_People,female,15,1,1.0,4.770684624465665
2639,Autorack,Pope_John_Paul_II,True,7,3,4,100,,,2.0,0,16a039ee7fb61e4c,1334576272,Religious_figures_and_leaders,male,50,3,,4.605170185988092
3189,Jakarta,Florence_Nightingale,False,6,3,3,128,restart,United_Kingdom,,0,5e5b3e43164d9fb9,1366727416,Human_Scientists,female,7,1,0.3333333333333333,4.852030263919617
2481,Christianity,Natalie_Portman,True,71,3,68,2930,,,5.0,22,406c6c575c692ca5,1300258443,Actors_models_and_celebrities,female,5,1,0.6153846153846154,7.982757702011113
7456,Alice%27s_Adventures_in_Wonderland,Bette_Davis,False,4,3,1,64,restart,Music,,0,7aba981d4612c037,1298785736,Actors_models_and_celebrities,female,7,1,0.4,4.1588830833596715
3409,Myocardial_infarction,Elizabeth_II_of_the_United_Kingdom,True,4,3,1,116,,,2.0,0,790e35411b2987eb,1273972523,Political_People,female,131,6,0.8888888888888888,4.7535901911063645
7196,2nd_century,Britney_Spears,False,28,3,25,681,restart,Culture,,6,1b94cd1029c7078e,1298784684,Actors_models_and_celebrities,female,8,1,0.06451612903225806,6.523562306149512
5951,Andromeda_Galaxy,Isaac_Brock,False,10,4,6,2152,timeout,United_States,,3,69630ab408c52091,1357082608,Military_People,male,3,1,,7.674152921281675
4204,Miles_Davis,Arnold_Schwarzenegger,True,5,3,2,75,,,,0,78bb181f30023e78,1345049990,Producers_directors_and_media_figures,male,10,1,,4.31748811353631
6648,Serbia_and_Montenegro,Hirohito,True,6,3,3,71,,,2.0,1,17ffde56512bb009,1249693976,Political_People,male,7,1,1.0,4.2626798770413155
4467,Abraham_Lincoln,Jane_Austen,True,3,2,1,48,,,,0,38c0462304d4002b,1359389471,Writers_and_critics,female,17,1,1.0,3.871201010907891
3181,Tooth_development,Florence_Nightingale,True,8,3,5,187,,,,0,1715288a5392be3a,1360179943,Human_Scientists,female,7,1,0.3333333333333333,5.231108616854587
5207,Indonesia,Mahatma_Gandhi,True,4,2,2,65,,,2.0,0,50e2af540afe5b4e,1249100614,Political_People,male,39,2,,4.174387269895637
1598,F-4_Phantom_II,Che_Guevara,True,4,3,1,37,,,1.0,0,40c8d6133a030215,1253246232,Historical_figures,male,10,1,0.5,3.6109179126442243
3407,Ganesha,Elizabeth_II_of_the_United_Kingdom,True,7,3,4,71,,,,0,0d57c8c57d75e2f5,1277661522,Political_People,female,131,6,0.8888888888888888,4.2626798770413155
2203,Railway_post_office,David_Beckham,False,3,3,0,47,restart,<,,1,108a5f7b0a2f72ad,1348707448,Sports_and_games_people,male,6,1,0.5,3.8501476017100584
6244,Flamingo,Homer,True,10,3,7,172,,,,0,64703dab79249086,1378149254,Writers_and_critics,male,56,3,0.6666666666666666,5.147494476813453
1519,Space_Race,Claudius,True,4,3,1,37,,,1.0,0,590a991c1fd0240c,1365306574,Historical_figures,male,16,1,,3.6109179126442243
2913,Bath%2C_Somerset,Wolfgang_Amadeus_Mozart,True,5,2,3,305,,,,0,749b58d72cdf49cd,1383162570,Performers_and_composers,male,35,2,0.6666666666666666,5.720311776607412
7217,Basketball,Britney_Spears,False,6,4,2,107,restart,Culture,,0,704935a57c8b6790,1321139771,Actors_models_and_celebrities,female,8,1,0.06451612903225806,4.672828834461906
41,David_Cameron,Elizabeth_I_of_England,True,6,2,4,170,,,,1,512965462d810c68,1371768096,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,5.135798437050262
4170,American_football,Andrew_Jackson,True,5,3,2,73,,,1.0,0,782f23fe287242c4,1248752968,USA_Presidents,male,22,1,,4.290459441148391
7193,Yes_Minister,Britney_Spears,False,7,4,3,463,restart,<,,1,1602f8485d50ddc8,1298739286,Actors_models_and_celebrities,female,8,1,0.06451612903225806,6.137727054086234
4949,Bacteria,Rosa_Parks,True,5,4,1,150,,,,0,6b1ad7d167aa3fb2,1335983916,Historical_figures,female,3,1,0.6,5.0106352940962555
2889,Ragtime,Nelson_Mandela,True,5,3,2,34,,,,0,415612e93584d30e,1372443203,Political_People,male,34,2,,3.5263605246161616
2484,Christianity,Natalie_Portman,True,8,3,5,316,,,,0,7e5389e76e903791,1345350503,Actors_models_and_celebrities,female,5,1,0.6153846153846154,5.755742213586912
1585,Mount_Rushmore,Peter_I_of_Russia,True,4,3,1,205,,,,0,38ce5c1a3608c233,1259276050,Historical_figures,male,16,1,,5.3230099791384085
5688,Chennai,Tiger_Woods,False,5,3,2,1931,timeout,Football,,0,08ee87c13ffd56e1,1370298391,Sports_and_games_people,male,3,1,0.0,7.565793282428515
3910,Jordan_River,Charlie_Chaplin,True,5,3,2,48,,,,0,27fe2f26532c2b88,1256231250,Actors_models_and_celebrities,male,10,1,1.0,3.871201010907891
3306,Margin_of_error,Du_Fu,True,6,4,2,284,,,3.0,0,5118b7e27f4241eb,1383514903,Writers_and_critics,male,4,1,,5.648974238161206
1961,Windows_2000,Ronald_Reagan,True,6,3,3,80,,,,0,6dc0945a51d8a4c7,1359013117,USA_Presidents,male,69,4,1.0,4.382026634673881
3933,Super_Mario_Bros.,Hatshepsut,True,21,4,17,667,,,,8,403476ce4ded3d01,1383239479,Historical_figures,female,4,1,0.7142857142857143,6.502790045915623
6093,Margaret_Sanger,William_and_Mary,True,9,3,6,1474,,,,0,40e3f8e21c560cbc,1370740444,Monarchs_of_Great_Britain,female,8,1,0.3333333333333333,7.295735072749282
7353,North_Africa,Joan_of_Arc,False,4,3,1,136,restart,France,,0,30647a8546a0789e,1338500976,Military_People,female,7,1,0.5,4.912654885736052
7680,Mount_Everest,Celine_Dion,False,19,4,15,2478,timeout,Hip_hop_music,,2,5c78b0a12cb99b84,1356474602,Performers_and_composers,female,5,1,0.0,7.815207062189088
3350,Nuclear_weapon,Diane_Keaton,False,4,4,0,1921,timeout,California,,0,07683b730970b16c,1376865856,Actors_models_and_celebrities,female,2,1,0.15384615384615385,7.560601162768557
3358,Vitamin_D,Cleopatra_VII,True,5,3,2,164,,,,0,605fd5c81d6a1a17,1310498014,Historical_figures,female,17,1,1.0,5.099866427824199
5969,Day,Leonhard_Euler,True,6,2,4,39,,,2.0,0,0d57c8c57d75e2f5,1277335381,Mathematicians,male,20,1,,3.6635616461296463
6430,Clock,Linus_Torvalds,True,4,3,1,127,,,1.0,0,48f081ff7d6aef6b,1249652224,Computing_People,male,10,1,,4.844187086458591
6260,Great_Britain,Kylie_Minogue,False,8,2,6,2257,timeout,Jazz,,0,4753cde919cd5ce5,1348698786,Performers_and_composers,female,6,1,0.18181818181818182,7.721791776817535
7299,6-2-0,Auguste_Rodin,False,7,4,3,2103,timeout,French_Revolution,,0,427d20072c960163,1368446760,Artists,male,8,1,,7.6511201757027
6100,Hydrogen,William_and_Mary,False,3,3,0,40,restart,Tycho_Brahe,,0,7a96a26520fac6ee,1375078266,Monarchs_of_Great_Britain,female,8,1,0.3333333333333333,3.6888794541139363
6253,Nicaragua,Kylie_Minogue,True,6,2,4,169,,,,0,2094f0320f7b141e,1362257636,Performers_and_composers,female,6,1,0.18181818181818182,5.1298987149230735
3473,South_America,Fr%C3%A9d%C3%A9ric_Chopin,True,6,3,3,144,,,2.0,0,141f87754abb36d2,1344806564,Performers_and_composers,male,11,1,,4.969813299576001
2895,Buddhism,Alcibiades,True,6,3,3,157,,,,0,7d29e9ab07e833d4,1272456871,Historical_figures,male,7,1,,5.056245805348308
7421,Music_of_Ireland,Anne_of_Great_Britain,True,4,3,1,70,,,,0,74e1ade83225459d,1248813805,Monarchs_of_Great_Britain,female,29,2,1.0,4.248495242049359
6361,Johannesburg,Marie_Curie,False,7,3,4,2095,timeout,Niels_Bohr,,1,4841999445d305cb,1374868385,Chemists,female,10,1,0.45454545454545453,7.647308832356238
2060,Moon,Henry_IV_of_England,False,6,3,3,122,restart,Edward_IV_of_England,,0,1c96b9144aa58e83,1350910264,Monarchs_of_Great_Britain,male,19,1,0.75,4.804021044733257
4989,Battle_of_Gettysburg,Dwight_D._Eisenhower,True,3,2,1,40,,,1.0,0,70a36b02521fb5c4,1299354321,USA_Presidents,male,37,2,1.0,3.6888794541139363
4460,Kuala_Lumpur,William_Henry_Harrison,True,7,3,4,144,,,1.0,1,4d76dc425b11f989,1307767030,USA_Presidents,male,12,1,,4.969813299576001
1533,Erwin_Rommel,H.D.,True,5,4,1,90,,,2.0,0,643b388c3eafe1a2,1254504537,Writers_and_critics,female,6,1,0.3333333333333333,4.499809670330265
5108,Cotopaxi,Victoria_of_the_United_Kingdom,True,15,3,12,232,,,2.0,0,0ad45d0d5143bf73,1259364925,Historical_figures,female,77,4,1.0,5.44673737166631
29,Dundee,Elizabeth_I_of_England,True,4,3,1,244,,,2.0,0,0ded1e040a8df44d,1248278863,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,5.497168225293202
6336,Christmas_Island,William_Pitt_the_Younger,True,8,3,5,143,,,,0,1f5b881869546e6c,1388607976,Political_People,male,11,1,,4.962844630259907
3348,Democratic_Action_Party,Diane_Keaton,False,8,5,3,381,restart,Film,,0,212a2df726e3c8ec,1370628775,Actors_models_and_celebrities,female,2,1,0.15384615384615385,5.942799375126701
42,Domestic_goat,Elizabeth_I_of_England,True,6,3,3,74,,,2.0,0,0e803bd129b81574,1345146082,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,4.30406509320417
3012,Galaxy,Stephen_Hawking,True,3,2,1,49,,,1.0,0,3008cf076dd52cca,1242722053,Astronomers_and_physicists,male,13,1,,3.8918202981106265
